jawOpen,mouthLowerDown_R,mouthLowerDown_L,mouthStretch_R,mouthStretch_L,mouthPucker,mouthFrown_R,mouthFrown_L,mouthClose,mouthFunnel,mouthUpperUp_L,mouthUpperUp_R,jawForward,mouthShrugLower,mouthShrugUpper,jawRight,jawLeft,mouthDimple_L,mouthDimple_R,mouthRollLower,mouthRollUpper,mouthLeft,mouthRight,mouthSmile_L,mouthSmile_R,mouthPress_L,mouthPress_R,movement
0.1635,0.2617,0.2713,0.2637,0.248,0.118,0.0467,0.1079,0.0897,0.1746,0.0257,0.0286,0.0929,0.0398,0.1004,0.0071,0.0009,0.0365,0.0432,0.0452,0.1692,0.0,0.0639,0.0,0.0,0.0153,0.0132,0
0.159,0.2618,0.2715,0.2601,0.2444,0.1181,0.0468,0.1079,0.0872,0.1747,0.0265,0.0294,0.0928,0.0392,0.1032,0.0064,0.0014,0.036,0.042,0.0438,0.1626,0.0,0.0635,0.0,0.0,0.0154,0.0132,0
0.156,0.2618,0.2715,0.2576,0.2422,0.1185,0.0482,0.1082,0.086,0.1745,0.0271,0.03,0.0926,0.0385,0.1061,0.0059,0.0019,0.0353,0.0404,0.0426,0.1589,0.0,0.063,0.0,0.0,0.0153,0.0132,0
0.1521,0.262,0.2719,0.2556,0.24,0.1187,0.0485,0.1081,0.0849,0.1744,0.0277,0.0306,0.0927,0.0379,0.1092,0.0054,0.0025,0.0348,0.0393,0.0416,0.1554,0.0,0.0627,0.0,0.0,0.0153,0.0132,0
0.1476,0.262,0.272,0.2545,0.2389,0.1187,0.0484,0.108,0.0836,0.174,0.0282,0.0312,0.0927,0.0373,0.1112,0.005,0.0032,0.0342,0.0386,0.0409,0.1532,0.0,0.0624,0.0,0.0,0.0153,0.0132,0
0.1441,0.2618,0.2719,0.2538,0.2382,0.1189,0.0624,0.1182,0.0826,0.1738,0.0288,0.0317,0.0927,0.037,0.1143,0.0045,0.0038,0.0337,0.0378,0.0404,0.1462,0.0,0.0621,0.0,0.0,0.0152,0.0131,0
0.141,0.2615,0.2715,0.2532,0.2377,0.1216,0.0664,0.1213,0.0805,0.1737,0.0295,0.0327,0.0925,0.0369,0.119,0.0042,0.0044,0.0331,0.0371,0.04,0.1352,0.0,0.0618,0.0,0.0,0.0151,0.0131,0
0.1393,0.2612,0.2712,0.2526,0.2374,0.1326,0.0685,0.123,0.0792,0.1737,0.0309,0.0343,0.0922,0.037,0.1248,0.0038,0.0052,0.0326,0.0363,0.0397,0.123,0.0,0.0614,0.0,0.0,0.0151,0.013,0
0.1386,0.2615,0.2717,0.2492,0.2367,0.1362,0.0548,0.1053,0.0783,0.173,0.0334,0.0369,0.0897,0.0369,0.145,0.0035,0.0071,0.032,0.0353,0.0391,0.1025,0.0,0.0611,0.0,0.0,0.0149,0.0129,0
0.1382,0.2507,0.2637,0.2485,0.237,0.1529,0.0512,0.101,0.0777,0.1721,0.0347,0.0384,0.0834,0.0372,0.1509,0.0032,0.0081,0.0315,0.0347,0.0387,0.0935,0.0,0.0608,0.0,0.0,0.0148,0.0128,0
0.137,0.2455,0.2589,0.2484,0.2374,0.1674,0.0397,0.093,0.0767,0.1714,0.0374,0.0421,0.0785,0.0381,0.1554,0.003,0.0089,0.0312,0.0343,0.0386,0.0868,0.0,0.0605,0.0,0.0,0.0148,0.0129,0
0.1355,0.243,0.2567,0.2478,0.2368,0.1756,0.0146,0.0494,0.076,0.1706,0.0404,0.0457,0.0743,0.0394,0.1711,0.0027,0.0096,0.0311,0.034,0.0386,0.0817,0.0,0.0604,0.0,0.0009,0.015,0.0131,0
